Date,Open,High,Low,Close
May/17/1993,"20,528.06","20,689.49","20,520.03","20,565.51"
May/18/1993,"20,502.46","20,502.46","20,155.10","20,229.39"
May/19/1993,"20,209.92","20,380.79","20,128.70","20,380.79"
May/20/1993,"20,408.19","20,535.79","20,122.78","20,330.39"
May/21/1993,"20,312.12","20,653.85","20,297.76","20,557.47"
May/24/1993,"20,633.67","20,691.20","20,453.57","20,476.16"
May/25/1993,"20,497.94","20,730.75","20,482.58","20,631.76"
May/26/1993,"20,599.84","20,895.99","20,527.96","20,895.99"
May/27/1993,"20,944.28","21,105.91","20,786.47","20,852.63"
May/28/1993,"20,869.19","20,939.66","20,746.61","20,843.69"
May/31/1993,"20,829.54","20,829.54","20,516.82","20,552.35"
Jun/01/1993,"20,531.87","20,687.98","20,469.83","20,591.41"
Jun/02/1993,"20,590.50","20,823.91","20,561.59","20,691.70"
Jun/03/1993,"20,712.58","21,186.33","20,692.80","21,076.00"
Jun/04/1993,"21,052.10","21,222.77","20,841.68","20,882.24"
Jun/07/1993,"20,900.91","21,101.80","20,829.54","20,844.19"
Jun/08/1993,"20,842.49","20,842.49","20,575.24","20,575.24"
Jun/10/1993,"20,589.90","20,618.31","20,399.56","20,493.32"
Jun/11/1993,"20,532.88","20,760.06","20,451.56","20,500.95"
Jun/14/1993,"20,529.16","20,560.08","20,351.47","20,397.35"
Jun/15/1993,"20,340.13","20,393.23","20,045.88","20,045.88"
Jun/16/1993,"20,041.56","20,103.00","19,820.90","19,902.42"
Jun/17/1993,"19,904.03","19,950.01","19,647.42","19,925.51"
Jun/18/1993,"19,913.96","19,913.96","19,678.14","19,804.54"
Jun/21/1993,"19,742.40","19,742.40","19,039.55","19,212.43"
Jun/22/1993,"19,244.96","19,619.52","19,141.05","19,538.30"
Jun/23/1993,"19,553.56","19,617.51","19,368.14","19,492.52"
Jun/24/1993,"19,501.46","19,729.65","19,501.46","19,685.07"
Jun/25/1993,"19,755.45","19,845.00","19,485.79","19,659.57"
Jun/28/1993,"19,675.13","19,976.61","19,675.13","19,886.76"
